stdout Note: gnd in a subcircuit is not set to 0 automatically
stdout Note: Compatibility modes selected: ps
stdout Circuit: ti tps54360 transient model, 5v actual compensation, vin=8.0
stdout Reducing trtol to 1 for xspice 'A' devices
stdout Doing analysis at TEMP = 27.000000 and TNOM = 27.000000
stdout Using SPARSE 1.3 as Direct Linear Solver
stdout Initial Transient Solution
stdout --------------------------
stdout Node                                   Voltage
 Reference value :  2.33875e-03
 Reference value :  2.34590e-03
 Reference value :  2.35334e-03
 Reference value :  2.36296e-03
 Reference value :  2.36785e-03
 Reference value :  2.37513e-03
 Reference value :  2.38249e-03
 Reference value :  2.38987e-03
 Reference value :  2.39701e-03
 Reference value :  2.40430e-03
 Reference value :  2.41149e-03
 Reference value :  2.41873e-03
 Reference value :  2.42598e-03
 Reference value :  2.43090e-03
 Reference value :  2.43816e-03
 Reference value :  2.44537e-03
 Reference value :  2.45267e-03
 Reference value :  2.45989e-03
 Reference value :  2.46717e-03
 Reference value :  2.47439e-03
 Reference value :  2.48174e-03
 Reference value :  2.48661e-03
 Reference value :  2.49392e-03
 Reference value :  2.50126e-03
 Reference value :  2.50838e-03
 Reference value :  2.51567e-03
 Reference value :  2.52292e-03
 Reference value :  2.53014e-03
 Reference value :  2.53369e-03
 Reference value :  2.53621e-03
 Reference value :  2.54103e-03
 Reference value :  2.54359e-03
 Reference value :  2.54840e-03
 Reference value :  2.55087e-03
 Reference value :  2.55460e-03
 Reference value :  2.55830e-03
 Reference value :  2.56313e-03
 Reference value :  2.56689e-03
 Reference value :  2.57048e-03
 Reference value :  2.57302e-03
 Reference value :  2.57668e-03
 Reference value :  2.58031e-03
 Reference value :  2.58405e-03
 Reference value :  2.58767e-03
 Reference value :  2.59253e-03
 Reference value :  2.59507e-03
 Reference value :  2.59988e-03
 Reference value :  2.60344e-03
 Reference value :  2.60723e-03
 Reference value :  2.61097e-03
 Reference value :  2.61454e-03
 Reference value :  2.61827e-03
 Reference value :  2.62076e-03
 Reference value :  2.62433e-03
 Reference value :  2.62809e-03
 Reference value :  2.63062e-03
 Reference value :  2.63414e-03
 Reference value :  2.63662e-03
 Reference value :  2.63910e-03
 Reference value :  2.64286e-03
 Reference value :  2.64641e-03
 Reference value :  2.65019e-03
 Reference value :  2.65376e-03
 Reference value :  2.65751e-03
 Reference value :  2.66110e-03
 Reference value :  2.66362e-03
 Reference value :  2.66732e-03
 Reference value :  2.67089e-03
 Reference value :  2.67466e-03
 Reference value :  2.67818e-03
 Reference value :  2.68068e-03
 Reference value :  2.68447e-03
 Reference value :  2.68798e-03
 Reference value :  2.69053e-03
 Reference value :  2.69529e-03
 Reference value :  2.69904e-03
 Reference value :  2.70261e-03
 Reference value :  2.70643e-03
 Reference value :  2.70997e-03
 Reference value :  2.71370e-03
 Reference value :  2.71723e-03
 Reference value :  2.72097e-03
 Reference value :  2.72455e-03
 Reference value :  2.72704e-03
 Reference value :  2.73084e-03
 Reference value :  2.73439e-03
 Reference value :  2.73823e-03
 Reference value :  2.74177e-03
 Reference value :  2.74556e-03
 Reference value :  2.74912e-03
 Reference value :  2.75295e-03
 Reference value :  2.75650e-03
 Reference value :  2.76033e-03
 Reference value :  2.76388e-03
 Reference value :  2.76768e-03
 Reference value :  2.77024e-03
 Reference value :  2.77415e-03
 Reference value :  2.77859e-03
 Reference value :  2.78238e-03
 Reference value :  2.78527e-03
 Reference value :  2.78839e-03
 Reference value :  2.79224e-03
 Reference value :  2.79578e-03
 Reference value :  2.79961e-03
 Reference value :  2.80304e-03
 Reference value :  2.80553e-03
 Reference value :  2.80936e-03
 Reference value :  2.81288e-03
 Reference value :  2.81668e-03
 Reference value :  2.82019e-03
 Reference value :  2.82405e-03
 Reference value :  2.82758e-03
 Reference value :  2.83136e-03
 Reference value :  2.83391e-03
 Reference value :  2.83743e-03
 Reference value :  2.84228e-03
 Reference value :  2.84475e-03
 Reference value :  2.84858e-03
 Reference value :  2.85209e-03
 Reference value :  2.85472e-03
 Reference value :  2.85844e-03
 Reference value :  2.86200e-03
 Reference value :  2.86577e-03
 Reference value :  2.86931e-03
 Reference value :  2.87309e-03
 Reference value :  2.87657e-03
 Reference value :  2.87909e-03
 Reference value :  2.88389e-03
 Reference value :  2.88665e-03
 Reference value :  2.89121e-03
 Reference value :  2.89508e-03
 Reference value :  2.89856e-03
 Reference value :  2.90236e-03
 Reference value :  2.90587e-03
 Reference value :  2.90834e-03
 Reference value :  2.91222e-03
 Reference value :  2.91570e-03
 Reference value :  2.91956e-03
 Reference value :  2.92202e-03
 Reference value :  2.92547e-03
 Reference value :  2.92937e-03
 Reference value :  2.93281e-03
 Reference value :  2.93668e-03
 Reference value :  2.94005e-03
 Reference value :  2.94254e-03
 Reference value :  2.94645e-03
 Reference value :  2.94984e-03
 Reference value :  2.95373e-03
 Reference value :  2.95719e-03
 Reference value :  2.96106e-03
 Reference value :  2.96447e-03
 Reference value :  2.96696e-03
 Reference value :  2.97164e-03
 Reference value :  2.97422e-03
 Reference value :  2.97816e-03
 Reference value :  2.98159e-03
 Reference value :  2.98645e-03
 Reference value :  2.99024e-03
 Reference value :  2.99375e-03
 Reference value :  2.99620e-03
 Reference value :  3.00011e-03
 Reference value :  3.00356e-03
 Reference value :  3.00749e-03
 Reference value :  3.01089e-03
 Reference value :  3.01477e-03
 Reference value :  3.01820e-03
 Reference value :  3.02206e-03
 Reference value :  3.02552e-03
 Reference value :  3.02939e-03
 Reference value :  3.03282e-03
 Reference value :  3.03531e-03
 Reference value :  3.03924e-03
 Reference value :  3.04268e-03
 Reference value :  3.04660e-03
 Reference value :  3.04995e-03
 Reference value :  3.05241e-03
 Reference value :  3.05630e-03
 Reference value :  3.05971e-03
 Reference value :  3.06217e-03
 Reference value :  3.06612e-03
 Reference value :  3.06955e-03
 Reference value :  3.07350e-03
 Reference value :  3.07692e-03
 Reference value :  3.08086e-03
 Reference value :  3.08428e-03
 Reference value :  3.08820e-03
 Reference value :  3.09159e-03
 Reference value :  3.09549e-03
 Reference value :  3.09890e-03
 Reference value :  3.10278e-03
 Reference value :  3.10527e-03
 Reference value :  3.10865e-03
 Reference value :  3.11111e-03
 Reference value :  3.11505e-03
 Reference value :  3.11842e-03
 Reference value :  3.12087e-03
 Reference value :  3.12480e-03
 Reference value :  3.12820e-03
 Reference value :  3.13216e-03
 Reference value :  3.13505e-03
 Reference value :  3.13798e-03
 Reference value :  3.14054e-03
 Reference value :  3.14443e-03
 Reference value :  3.14780e-03
 Reference value :  3.15027e-03
 Reference value :  3.15423e-03
 Reference value :  3.15758e-03
 Reference value :  3.16052e-03
 Reference value :  3.16490e-03
 Reference value :  3.16737e-03
 Reference value :  3.17134e-03
 Reference value :  3.17466e-03
 Reference value :  3.17715e-03
 Reference value :  3.18106e-03
 Reference value :  3.18442e-03
 Reference value :  3.18694e-03
 Reference value :  3.19170e-03
 Reference value :  3.19426e-03
 Reference value :  3.19824e-03
 Reference value :  3.20159e-03
 Reference value :  3.20414e-03
 Reference value :  3.20802e-03
 Reference value :  3.21138e-03
 Reference value :  3.21533e-03
 Reference value :  3.21872e-03
 Reference value :  3.22267e-03
 Reference value :  3.22595e-03
 Reference value :  3.22848e-03
 Reference value :  3.23248e-03
 Reference value :  3.23583e-03
 Reference value :  3.23980e-03
 Reference value :  3.24314e-03
 Reference value :  3.24712e-03
 Reference value :  3.25051e-03
 Reference value :  3.25445e-03
 Reference value :  3.25779e-03
 Reference value :  3.26029e-03
 Reference value :  3.26428e-03
 Reference value :  3.26762e-03
 Reference value :  3.27160e-03
 Reference value :  3.27498e-03
 Reference value :  3.27898e-03
 Reference value :  3.28227e-03
 Reference value :  3.28625e-03
 Reference value :  3.28960e-03
 Reference value :  3.29351e-03
 Reference value :  3.29600e-03
 Reference value :  3.29937e-03
 Reference value :  3.30344e-03
 Reference value :  3.30667e-03
 Reference value :  3.31066e-03
 Reference value :  3.31403e-03
 Reference value :  3.31799e-03
 Reference value :  3.32136e-03
 Reference value :  3.32536e-03
 Reference value :  3.32872e-03
 Reference value :  3.33119e-03
 Reference value :  3.33521e-03
 Reference value :  3.33854e-03
 Reference value :  3.34258e-03
 Reference value :  3.34592e-03
 Reference value :  3.34995e-03
 Reference value :  3.35326e-03
 Reference value :  3.35583e-03
 Reference value :  3.35975e-03
 Reference value :  3.36305e-03
 Reference value :  3.36553e-03
 Reference value :  3.36956e-03
 Reference value :  3.37288e-03
 Reference value :  3.37690e-03
 Reference value :  3.38025e-03
 Reference value :  3.38272e-03
 Reference value :  3.38677e-03
 Reference value :  3.39014e-03
 Reference value :  3.39412e-03
 Reference value :  3.39744e-03
 Reference value :  3.40139e-03
 Reference value :  3.40476e-03
 Reference value :  3.40877e-03
 Reference value :  3.41210e-03
 Reference value :  3.41468e-03
 Reference value :  3.41949e-03
 Reference value :  3.42351e-03
 Reference value :  3.42683e-03
 Reference value :  3.43085e-03
 Reference value :  3.43419e-03
 Reference value :  3.43821e-03
 Reference value :  3.44152e-03
 Reference value :  3.44552e-03
 Reference value :  3.44886e-03
 Reference value :  3.45290e-03
 Reference value :  3.45617e-03
 Reference value :  3.46018e-03
 Reference value :  3.46354e-03
 Reference value :  3.46760e-03
 Reference value :  3.47086e-03
 Reference value :  3.47352e-03
 Reference value :  3.47818e-03
 Reference value :  3.48068e-03
 Reference value :  3.48482e-03
 Reference value :  3.48809e-03
 Reference value :  3.49285e-03
 Reference value :  3.49535e-03
 Reference value :  3.49789e-03
 Reference value :  3.50189e-03
 Reference value :  3.50519e-03
 Reference value :  3.50773e-03
 Reference value :  3.51205e-03
 Reference value :  3.51500e-03
 Reference value :  3.51903e-03
 Reference value :  3.52229e-03
 Reference value :  3.52488e-03
 Reference value :  3.52884e-03
 Reference value :  3.53211e-03
 Reference value :  3.53617e-03
 Reference value :  3.53947e-03
 Reference value :  3.54351e-03
 Reference value :  3.54682e-03
 Reference value :  3.54932e-03
 Reference value :  3.55368e-03
 Reference value :  3.55665e-03
 Reference value :  3.56088e-03
 Reference value :  3.56396e-03
 Reference value :  3.56800e-03
 Reference value :  3.57051e-03
 Reference value :  3.57380e-03
 Reference value :  3.57784e-03
 Reference value :  3.58108e-03
 Reference value :  3.58515e-03
 Reference value :  3.58775e-03
 Reference value :  3.59091e-03
 Reference value :  3.59494e-03
 Reference value :  3.59745e-03
 Reference value :  3.60192e-03
 Reference value :  3.60557e-03
 Reference value :  3.60808e-03
 Reference value :  3.61212e-03
 Reference value :  3.61538e-03
 Reference value :  3.61796e-03
 Reference value :  3.62195e-03
 Reference value :  3.62520e-03
 Reference value :  3.62920e-03
 Reference value :  3.63192e-03
 Reference value :  3.63508e-03
 Reference value :  3.63902e-03
 Reference value :  3.64232e-03
 Reference value :  3.64635e-03
 Reference value :  3.64963e-03
 Reference value :  3.65218e-03
 Reference value :  3.65698e-03
 Reference value :  3.65954e-03
 Reference value :  3.66427e-03
 Reference value :  3.66681e-03
 Reference value :  3.67085e-03
 Reference value :  3.67416e-03
 Reference value :  3.67825e-03
 Reference value :  3.68152e-03
 Reference value :  3.68557e-03
 Reference value :  3.68884e-03
 Reference value :  3.69134e-03
 Reference value :  3.69540e-03
 Reference value :  3.69864e-03
 Reference value :  3.70273e-03
 Reference value :  3.70599e-03
 Reference value :  3.71003e-03
 Reference value :  3.71260e-03
 Reference value :  3.71584e-03
 Reference value :  3.71991e-03
 Reference value :  3.72317e-03
 Reference value :  3.72564e-03
 Reference value :  3.72971e-03
 Reference value :  3.73297e-03
 Reference value :  3.73704e-03
 Reference value :  3.74032e-03
 Reference value :  3.74436e-03
 Reference value :  3.74763e-03
 Reference value :  3.75030e-03
 Reference value :  3.75486e-03
 Reference value :  3.75738e-03
 Reference value :  3.76144e-03
 Reference value :  3.76473e-03
 Reference value :  3.76874e-03
 Reference value :  3.77202e-03
 Reference value :  3.77451e-03
 Reference value :  3.77856e-03
 Reference value :  3.78187e-03
 Reference value :  3.78440e-03
 Reference value :  3.78920e-03
 Reference value :  3.79192e-03
 Reference value :  3.79653e-03
 Reference value :  3.79903e-03
 Reference value :  3.80295e-03
 Reference value :  3.80633e-03
 Reference value :  3.80915e-03
 Reference value :  3.81293e-03
 Reference value :  3.81622e-03
 Reference value :  3.82028e-03
 Reference value :  3.82356e-03
 Reference value :  3.82612e-03
 Reference value :  3.83011e-03
 Reference value :  3.83340e-03
 Reference value :  3.83750e-03
 Reference value :  3.84075e-03
 Reference value :  3.84481e-03
 Reference value :  3.84814e-03
 Reference value :  3.85213e-03
 Reference value :  3.85536e-03
 Reference value :  3.85940e-03
 Reference value :  3.86269e-03
 Reference value :  3.86518e-03
 Reference value :  3.86927e-03
 Reference value :  3.87251e-03
 Reference value :  3.87507e-03
 Reference value :  3.87989e-03
 Reference value :  3.88243e-03
 Reference value :  3.88668e-03
 Reference value :  3.88971e-03
 Reference value :  3.89376e-03
 Reference value :  3.89703e-03
 Reference value :  3.90112e-03
 Reference value :  3.90440e-03
 Reference value :  3.90837e-03
 Reference value :  3.91095e-03
 Reference value :  3.91422e-03
 Reference value :  3.91830e-03
 Reference value :  3.92156e-03
 Reference value :  3.92553e-03
 Reference value :  3.92887e-03
 Reference value :  3.93295e-03
 Reference value :  3.93623e-03
 Reference value :  3.93876e-03
 Reference value :  3.94349e-03
 Reference value :  3.94634e-03
 Reference value :  3.95011e-03
 Reference value :  3.95334e-03
 Reference value :  3.95589e-03
 Reference value :  3.95990e-03
 Reference value :  3.96315e-03
 Reference value :  3.96725e-03
 Reference value :  3.97051e-03
 Reference value :  3.97456e-03
 Reference value :  3.97783e-03
 Reference value :  3.98190e-03
 Reference value :  3.98518e-03
 Reference value :  3.98922e-03
 Reference value :  3.99251e-03
 Reference value :  3.99504e-03
 Reference value :  3.99903e-03
 Reference value :  4.00233e-03
 Reference value :  4.00630e-03
 Reference value :  4.00890e-03
 Reference value :  4.01215e-03
 Reference value :  4.01619e-03
 Reference value :  4.01948e-03
 Reference value :  4.02347e-03
 Reference value :  4.02671e-03
 Reference value :  4.02926e-03
 Reference value :  4.03334e-03
 Reference value :  4.03662e-03
 Reference value :  4.04067e-03
 Reference value :  4.04314e-03
 Reference value :  4.04638e-03
 Reference value :  4.05038e-03
 Reference value :  4.05290e-03
 Reference value :  4.05615e-03
 Reference value :  4.06021e-03
 Reference value :  4.06286e-03
 Reference value :  4.06602e-03
 Reference value :  4.07006e-03
 Reference value :  4.07331e-03
 Reference value :  4.07612e-03
 Reference value :  4.08008e-03
 Reference value :  4.08319e-03
 Reference value :  4.08719e-03
 Reference value :  4.09048e-03
 Reference value :  4.09454e-03
 Reference value :  4.09778e-03
 Reference value :  4.10022e-03
 Reference value :  4.10431e-03
 Reference value :  4.10756e-03
 Reference value :  4.11158e-03
 Reference value :  4.11490e-03
 Reference value :  4.11738e-03
 Reference value :  4.12144e-03
 Reference value :  4.12419e-03
 Reference value :  4.12720e-03
 Reference value :  4.13123e-03
 Reference value :  4.13450e-03
 Reference value :  4.13858e-03
 Reference value :  4.14182e-03
 Reference value :  4.14580e-03
 Reference value :  4.14910e-03
 Reference value :  4.15160e-03
 Reference value :  4.15564e-03
 Reference value :  4.15890e-03
 Reference value :  4.16298e-03
 Reference value :  4.16621e-03
 Reference value :  4.16871e-03
 Reference value :  4.17276e-03
 Reference value :  4.17599e-03
 Reference value :  4.18000e-03
 Reference value :  4.18330e-03
 Reference value :  4.18580e-03
 Reference value :  4.18983e-03
 Reference value :  4.19310e-03
 Reference value :  4.19556e-03
 Reference value :  4.19963e-03
 Reference value :  4.20288e-03
 Reference value :  4.20568e-03
 Reference value :  4.20952e-03
 Reference value :  4.21275e-03
 Reference value :  4.21674e-03
 Reference value :  4.21997e-03
 Reference value :  4.22245e-03
 Reference value :  4.22498e-03
 Reference value :  4.22901e-03
 Reference value :  4.23225e-03
 Reference value :  4.23474e-03
 Reference value :  4.23880e-03
 Reference value :  4.24207e-03
 Reference value :  4.24459e-03
 Reference value :  4.24866e-03
 Reference value :  4.25188e-03
 Reference value :  4.25591e-03
 Reference value :  4.25840e-03
 Reference value :  4.26168e-03
 Reference value :  4.26572e-03
 Reference value :  4.26901e-03
 Reference value :  4.27297e-03
 Reference value :  4.27630e-03
 Reference value :  4.27875e-03
 Reference value :  4.28282e-03
 Reference value :  4.28609e-03
 Reference value :  4.28858e-03
 Reference value :  4.29263e-03
 Reference value :  4.29591e-03
 Reference value :  4.29997e-03
 Reference value :  4.30323e-03
 Reference value :  4.30730e-03
 Reference value :  4.31057e-03
 Reference value :  4.31459e-03
 Reference value :  4.31712e-03
 Reference value :  4.32035e-03
 Reference value :  4.32442e-03
 Reference value :  4.32771e-03
 Reference value :  4.33020e-03
 Reference value :  4.33425e-03
 Reference value :  4.33751e-03
 Reference value :  4.34000e-03
 Reference value :  4.34407e-03
 Reference value :  4.34736e-03
 Reference value :  4.34985e-03
 Reference value :  4.35392e-03
 Reference value :  4.35719e-03
 Reference value :  4.36119e-03
 Reference value :  4.36454e-03
 Reference value :  4.36860e-03
 Reference value :  4.37141e-03
 Reference value :  4.37430e-03
 Reference value :  4.37835e-03
 Reference value :  4.38166e-03
 Reference value :  4.38418e-03
 Reference value :  4.38819e-03
 Reference value :  4.39146e-03
 Reference value :  4.39546e-03
 Reference value :  4.39879e-03
 Reference value :  4.40285e-03
 Reference value :  4.40612e-03
 Reference value :  4.41019e-03
 Reference value :  4.41347e-03
 Reference value :  4.41600e-03
 Reference value :  4.41999e-03
 Reference value :  4.42327e-03
 Reference value :  4.42732e-03
 Reference value :  4.43061e-03
 Reference value :  4.43468e-03
 Reference value :  4.43793e-03
 Reference value :  4.44191e-03
 Reference value :  4.44523e-03
 Reference value :  4.44774e-03
 Reference value :  4.45020e-03
 Reference value :  4.45425e-03
 Reference value :  4.45753e-03
 Reference value :  4.46159e-03
 Reference value :  4.46486e-03
 Reference value :  4.46733e-03
 Reference value :  4.47141e-03
 Reference value :  4.47469e-03
 Reference value :  4.47877e-03
 Reference value :  4.48202e-03
 Reference value :  4.48452e-03
 Reference value :  4.48856e-03
 Reference value :  4.49180e-03
 Reference value :  4.49588e-03
 Reference value :  4.49915e-03
 Reference value :  4.50324e-03
 Reference value :  4.50584e-03
 Reference value :  4.50896e-03
 Reference value :  4.51377e-03
 Reference value :  4.51647e-03
 Reference value :  4.52064e-03
 Reference value :  4.52363e-03
 Reference value :  4.52781e-03
 Reference value :  4.53099e-03
 Reference value :  4.53515e-03
 Reference value :  4.53834e-03
 Reference value :  4.54251e-03
 Reference value :  4.54514e-03
 Reference value :  4.54821e-03
 Reference value :  4.55308e-03
 Reference value :  4.55637e-03
 Reference value :  4.55965e-03
 Reference value :  4.56288e-03
 Reference value :  4.56540e-03
 Reference value :  4.56945e-03
 Reference value :  4.57262e-03
 Reference value :  4.57675e-03
 Reference value :  4.58000e-03
 Reference value :  4.58255e-03
 Reference value :  4.58672e-03
 Reference value :  4.58983e-03
 Reference value :  4.59464e-03
 Reference value :  4.59722e-03
 Reference value :  4.60130e-03
 Reference value :  4.60450e-03
 Reference value :  4.60858e-03
 Reference value :  4.61181e-03
 Reference value :  4.61592e-03
 Reference value :  4.61918e-03
 Reference value :  4.62323e-03
 Reference value :  4.62650e-03
 Reference value :  4.63059e-03
 Reference value :  4.63384e-03
 Reference value :  4.63796e-03
 Reference value :  4.64120e-03
 Reference value :  4.64528e-03
 Reference value :  4.64853e-03
 Reference value :  4.65164e-03
 Reference value :  4.65516e-03
 Reference value :  4.65834e-03
 Reference value :  4.66240e-03
 Reference value :  4.66565e-03
 Reference value :  4.66976e-03
 Reference value :  4.67302e-03
 Reference value :  4.67714e-03
 Reference value :  4.68031e-03
 Reference value :  4.68435e-03
 Reference value :  4.68758e-03
 Reference value :  4.69013e-03
 Reference value :  4.69489e-03
 Reference value :  4.69743e-03
 Reference value :  4.70157e-03
 Reference value :  4.70481e-03
 Reference value :  4.70896e-03
 Reference value :  4.71221e-03
 Reference value :  4.71650e-03
 Reference value :  4.71951e-03
 Reference value :  4.72358e-03
 Reference value :  4.72609e-03
 Reference value :  4.72929e-03
 Reference value :  4.73342e-03
 Reference value :  4.73663e-03
 Reference value :  4.74074e-03
 Reference value :  4.74396e-03
 Reference value :  4.74807e-03
 Reference value :  4.75131e-03
 Reference value :  4.75541e-03
 Reference value :  4.75862e-03
 Reference value :  4.76286e-03
 Reference value :  4.76599e-03
 Reference value :  4.77009e-03
 Reference value :  4.77337e-03
 Reference value :  4.77745e-03
 Reference value :  4.78069e-03
 Reference value :  4.78475e-03
 Reference value :  4.78799e-03
 Reference value :  4.79209e-03
 Reference value :  4.79535e-03
 Reference value :  4.79949e-03
 Reference value :  4.80274e-03
 Reference value :  4.80683e-03
 Reference value :  4.81000e-03
 Reference value :  4.81434e-03
 Reference value :  4.81735e-03
 Reference value :  4.82146e-03
 Reference value :  4.82472e-03
 Reference value :  4.82885e-03
 Reference value :  4.83203e-03
 Reference value :  4.83609e-03
 Reference value :  4.83934e-03
 Reference value :  4.84347e-03
 Reference value :  4.84669e-03
 Reference value :  4.85081e-03
 Reference value :  4.85404e-03
 Reference value :  4.85816e-03
 Reference value :  4.86140e-03
 Reference value :  4.86551e-03
 Reference value :  4.86874e-03
 Reference value :  4.87281e-03
 Reference value :  4.87607e-03
 Reference value :  4.88019e-03
 Reference value :  4.88345e-03
 Reference value :  4.88757e-03
 Reference value :  4.89083e-03
 Reference value :  4.89496e-03
 Reference value :  4.89822e-03
 Reference value :  4.90234e-03
 Reference value :  4.90556e-03
 Reference value :  4.90811e-03
 Reference value :  4.91289e-03
 Reference value :  4.91694e-03
 Reference value :  4.92022e-03
 Reference value :  4.92435e-03
 Reference value :  4.92758e-03
 Reference value :  4.93168e-03
 Reference value :  4.93492e-03
 Reference value :  4.93898e-03
 Reference value :  4.94228e-03
 Reference value :  4.94640e-03
 Reference value :  4.94962e-03
 Reference value :  4.95212e-03
 Reference value :  4.95698e-03
 Reference value :  4.95964e-03
 Reference value :  4.96427e-03
 Reference value :  4.96832e-03
 Reference value :  4.97158e-03
 Reference value :  4.97407e-03
 Reference value :  4.97882e-03
 Reference value :  4.98153e-03
 Reference value :  4.98630e-03
 Reference value :  4.99036e-03
 Reference value :  4.99286e-03
 Reference value :  4.99607e-03
 Reference value :  5.00019e-03
 Reference value :  5.00343e-03
 Reference value :  5.00754e-03
 Reference value :  5.01077e-03
 Reference value :  5.01485e-03
 Reference value :  5.01806e-03
 Reference value :  5.02218e-03
 Reference value :  5.02539e-03
 Reference value :  5.02953e-03
 Reference value :  5.03277e-03
 Reference value :  5.03683e-03
 Reference value :  5.04008e-03
 Reference value :  5.04421e-03
 Reference value :  5.04742e-03
 Reference value :  5.05157e-03
 Reference value :  5.05478e-03
 Reference value :  5.05726e-03
 Reference value :  5.06140e-03
 Reference value :  5.06461e-03
 Reference value :  5.06871e-03
 Reference value :  5.07195e-03
 Reference value :  5.07606e-03
 Reference value :  5.07930e-03
 Reference value :  5.08343e-03
 Reference value :  5.08662e-03
 Reference value :  5.08917e-03
 Reference value :  5.09320e-03
 Reference value :  5.09643e-03
 Reference value :  5.10056e-03
 Reference value :  5.10377e-03
 Reference value :  5.10631e-03
 Reference value :  5.11110e-03
 Reference value :  5.11523e-03
 Reference value :  5.11846e-03
 Reference value :  5.12325e-03
 Reference value :  5.12582e-03
 Reference value :  5.12993e-03
 Reference value :  5.13314e-03
 Reference value :  5.13725e-03
 Reference value :  5.14045e-03
 Reference value :  5.14454e-03
 Reference value :  5.14778e-03
 Reference value :  5.15025e-03
 Reference value :  5.15446e-03
 Reference value :  5.15782e-03
 Reference value :  5.16242e-03
 Reference value :  5.16652e-03
 Reference value :  5.16979e-03
 Reference value :  5.17392e-03
 Reference value :  5.17712e-03
 Reference value :  5.18125e-03
 Reference value :  5.18448e-03
 Reference value :  5.18859e-03
 Reference value :  5.19182e-03
 Reference value :  5.19594e-03
 Reference value :  5.19916e-03
 Reference value :  5.20326e-03
 Reference value :  5.20652e-03
 Reference value :  5.20899e-03
 Reference value :  5.21384e-03
 Reference value :  5.21794e-03
 Reference value :  5.22120e-03
 Reference value :  5.22531e-03
 Reference value :  5.22854e-03
 Reference value :  5.23266e-03
 Reference value :  5.23588e-03
 Reference value :  5.23999e-03
 Reference value :  5.24322e-03
 Reference value :  5.24660e-03
 Reference value :  5.25057e-03
 Reference value :  5.25304e-03
 Reference value :  5.25739e-03
 Reference value :  5.26044e-03
 Reference value :  5.26471e-03
 Reference value :  5.26775e-03
 Reference value :  5.27253e-03
 Reference value :  5.27641e-03
 Reference value :  5.27989e-03
 Reference value :  5.28246e-03
 Reference value :  5.28650e-03
 Reference value :  5.28973e-03
 Reference value :  5.29383e-03
 Reference value :  5.29708e-03
 Reference value :  5.29954e-03
 Reference value :  5.30368e-03
 Reference value :  5.30690e-03
 Reference value :  5.31103e-03
 Reference value :  5.31429e-03
 Reference value :  5.31840e-03
 Reference value :  5.32161e-03
 Reference value :  5.32409e-03
 Reference value :  5.32666e-03
 Reference value :  5.33142e-03
 Reference value :  5.33391e-03
 Reference value :  5.33796e-03
 Reference value :  5.34125e-03
 Reference value :  5.34473e-03
 Reference value :  5.34859e-03
 Reference value :  5.35275e-03
 Reference value :  5.35595e-03
 Reference value :  5.35955e-03
 Reference value :  5.36333e-03
 Reference value :  5.36591e-03
 Reference value :  5.37071e-03
 Reference value :  5.37319e-03
 Reference value :  5.37729e-03
 Reference value :  5.38054e-03
 Reference value :  5.38467e-03
 Reference value :  5.38791e-03
 Reference value :  5.39196e-03
 Reference value :  5.39521e-03
 Reference value :  5.39932e-03
 Reference value :  5.40262e-03
 Reference value :  5.40674e-03
 Reference value :  5.40999e-03
 Reference value :  5.41412e-03
 Reference value :  5.41736e-03
 Reference value :  5.41989e-03
 Reference value :  5.42469e-03
 Reference value :  5.42718e-03
 Reference value :  5.43141e-03
 Reference value :  5.43452e-03
 Reference value :  5.43867e-03
 Reference value :  5.44191e-03
 Reference value :  5.44605e-03
 Reference value :  5.44928e-03
 Reference value :  5.45343e-03
 Reference value :  5.45665e-03
 Reference value :  5.46080e-03
 Reference value :  5.46396e-03
 Reference value :  5.46662e-03
 Reference value :  5.47124e-03
 Reference value :  5.47381e-03
 Reference value :  5.47785e-03
 Reference value :  5.48105e-03
 Reference value :  5.48517e-03
 Reference value :  5.48840e-03
 Reference value :  5.49253e-03
 Reference value :  5.49574e-03
 Reference value :  5.49988e-03
 Reference value :  5.50307e-03
 Reference value :  5.50716e-03
 Reference value :  5.51045e-03
 Reference value :  5.51458e-03
 Reference value :  5.51783e-03
 Reference value :  5.52037e-03
 Reference value :  5.52518e-03
 Reference value :  5.52931e-03
 Reference value :  5.53253e-03
 Reference value :  5.53662e-03
 Reference value :  5.53988e-03
 Reference value :  5.54368e-03
 Reference value :  5.54726e-03
 Reference value :  5.54976e-03
 Reference value :  5.55382e-03
 Reference value :  5.55699e-03
 Reference value :  5.55949e-03
 Reference value :  5.56362e-03
 Reference value :  5.56684e-03
 Reference value :  5.57097e-03
 Reference value :  5.57416e-03
 Reference value :  5.57829e-03
 Reference value :  5.58149e-03
 Reference value :  5.58559e-03
 Reference value :  5.58884e-03
 Reference value :  5.59297e-03
 Reference value :  5.59618e-03
 Reference value :  5.60030e-03
 Reference value :  5.60284e-03
 Reference value :  5.60602e-03
 Reference value :  5.61014e-03
 Reference value :  5.61332e-03
 Reference value :  5.61815e-03
 Reference value :  5.62088e-03
 Reference value :  5.62551e-03
 Reference value :  5.62964e-03
 Reference value :  5.63277e-03
 Reference value :  5.63536e-03
 Reference value :  5.63951e-03
 Reference value :  5.64268e-03
 Reference value :  5.64677e-03
 Reference value :  5.64998e-03
 Reference value :  5.65406e-03
 Reference value :  5.65730e-03
 Reference value :  5.65998e-03
 Reference value :  5.66394e-03
 Reference value :  5.66715e-03
