 time            v(vout)         v(vinf)         v(en)           i(L1)          
 5.27700000e-03  5.26122367e+00  1.13375250e+01  1.59198786e+00  2.69679320e+00 
 5.27800000e-03  5.25224287e+00  1.13391075e+01  1.59220350e+00  2.12225799e+00 
 5.27900000e-03  5.24720542e+00  1.13130089e+01  1.58887019e+00  1.96751854e+00 
 5.28000000e-03  5.26212346e+00  1.12701609e+01  1.58308609e+00  2.54451348e+00 
 5.28100000e-03  5.27872695e+00  1.12438758e+01  1.57956285e+00  3.11004169e+00 
 5.28200000e-03  5.29593706e+00  1.12222464e+01  1.57667428e+00  3.66496478e+00 
 5.28300000e-03  5.31374146e+00  1.12019884e+01  1.57397187e+00  4.20961807e+00 
 5.28400000e-03  5.32642589e+00  1.12553984e+01  1.58076933e+00  4.27961930e+00 
 5.28500000e-03  5.32034053e+00  1.13196479e+01  1.58954404e+00  3.68995145e+00 
 5.28600000e-03  5.31256159e+00  1.13354807e+01  1.59170601e+00  3.10406321e+00 
 5.28700000e-03  5.30402150e+00  1.13392523e+01  1.59222068e+00  2.52213253e+00 
 5.28800000e-03  5.29470569e+00  1.13402276e+01  1.59235343e+00  1.94433552e+00 
 5.28900000e-03  5.29711577e+00  1.12959847e+01  1.58656580e+00  2.16761841e+00 
 5.29000000e-03  5.31299150e+00  1.12611630e+01  1.58187700e+00  2.73606972e+00 
 5.29100000e-03  5.32970530e+00  1.12372389e+01  1.57867533e+00  3.29354807e+00 
 5.29200000e-03  5.34701097e+00  1.12163758e+01  1.57589057e+00  3.84064584e+00 
 5.29300000e-03  5.36490323e+00  1.11964945e+01  1.57323876e+00  4.37760956e+00 
 5.29400000e-03  5.37092940e+00  1.12836192e+01  1.58462098e+00  4.11559056e+00 
 5.29500000e-03  5.36386931e+00  1.13274553e+01  1.59060767e+00  3.52238366e+00 
 5.29600000e-03  5.35577379e+00  1.13379199e+01  1.59203650e+00  2.93305937e+00 
 5.29700000e-03  5.34690270e+00  1.13404318e+01  1.59237917e+00  2.34777442e+00 
 5.29800000e-03  5.33784480e+00  1.13316229e+01  1.59139815e+00  1.89269065e+00 
 5.29900000e-03  5.35019074e+00  1.12781341e+01  1.58416037e+00  2.46299514e+00 
 5.30000000e-03  5.36648684e+00  1.12493231e+01  1.58029137e+00  3.02136075e+00 
 5.30100000e-03  5.38340340e+00  1.12272478e+01  1.57734114e+00  3.56911919e+00 
 5.30200000e-03  5.40090444e+00  1.12070645e+01  1.57464818e+00  4.10670648e+00 
 5.30300000e-03  5.41797770e+00  1.12183746e+01  1.57570807e+00  4.46779895e+00 
 5.30400000e-03  5.41389016e+00  1.13110516e+01  1.58836542e+00  3.86788500e+00 
 5.30500000e-03  5.40614704e+00  1.13345236e+01  1.59157084e+00  3.27172746e+00 
 5.30600000e-03  5.39762360e+00  1.13400668e+01  1.59232756e+00  2.67955299e+00 
 5.30700000e-03  5.38831161e+00  1.13414297e+01  1.59251334e+00  2.09153008e+00 
 5.30800000e-03  5.38578058e+00  1.13071613e+01  1.58807675e+00  2.07179809e+00 
 5.30900000e-03  5.40098503e+00  1.12676345e+01  1.58274461e+00  2.63345370e+00 
 5.31000000e-03  5.41738633e+00  1.12426691e+01  1.57939998e+00  3.18397401e+00 
 5.31100000e-03  5.43437242e+00  1.12217311e+01  1.57660426e+00  3.72417903e+00 
 5.31200000e-03  5.45193705e+00  1.12020031e+01  1.57397268e+00  4.25436802e+00 
 5.31300000e-03  5.46333154e+00  1.12624155e+01  1.58172129e+00  4.25635868e+00 
 5.31400000e-03  5.45672756e+00  1.13228141e+01  1.58997015e+00  3.65319313e+00 
 5.31500000e-03  5.44859267e+00  1.13376810e+01  1.59200034e+00  3.05391487e+00 
 5.31600000e-03  5.43967724e+00  1.13411962e+01  1.59248012e+00  2.45871160e+00 
 5.31700000e-03  5.42996901e+00  1.13420803e+01  1.59260056e+00  1.86777175e+00 
 5.31800000e-03  5.43310691e+00  1.12971122e+01  1.58670957e+00  2.12956874e+00 
 5.31900000e-03  5.44867645e+00  1.12639539e+01  1.58224657e+00  2.68521570e+00 
 5.32000000e-03  5.46502895e+00  1.12408000e+01  1.57914876e+00  3.23013266e+00 
 5.32100000e-03  5.48196029e+00  1.12204290e+01  1.57642988e+00  3.76491228e+00 
 5.32200000e-03  5.49946504e+00  1.12009685e+01  1.57383425e+00  4.28978388e+00 
 5.32300000e-03  5.50777691e+00  1.12764766e+01  1.58364041e+00  4.13938282e+00 
 5.32400000e-03  5.50059112e+00  1.13268522e+01  1.59052038e+00  3.53240527e+00 
 5.32500000e-03  5.49219675e+00  1.13389177e+01  1.59216800e+00  2.92940666e+00 
 5.32600000e-03  5.48301291e+00  1.13417694e+01  1.59255721e+00  2.33055264e+00 
 5.32700000e-03  5.47303411e+00  1.13424901e+01  1.59265536e+00  1.73603596e+00 
 5.32800000e-03  5.48222168e+00  1.12873296e+01  1.58538945e+00  2.27328212e+00 
 5.32900000e-03  5.49797827e+00  1.12579431e+01  1.58144080e+00  2.82161442e+00 
 5.33000000e-03  5.51437352e+00  1.12359461e+01  1.57850023e+00  3.35950857e+00 
 5.33100000e-03  5.53134192e+00  1.12160231e+01  1.57584179e+00  3.88741709e+00 
 5.33200000e-03  5.54887454e+00  1.11968396e+01  1.57328326e+00  4.40555902e+00 
 5.33300000e-03  5.55149122e+00  1.12952513e+01  1.58620378e+00  3.98691572e+00 
 5.33400000e-03  5.54370323e+00  1.13316146e+01  1.59117000e+00  3.37641042e+00 
 5.33500000e-03  5.53500658e+00  1.13402067e+01  1.59234327e+00  2.76996200e+00 
 5.33600000e-03  5.52550830e+00  1.13422422e+01  1.59262106e+00  2.16774107e+00 
 5.33700000e-03  5.51886172e+00  1.13195756e+01  1.58975184e+00  1.92550121e+00 
 5.33800000e-03  5.53283576e+00  1.12756820e+01  1.58382218e+00  2.47663477e+00 
 5.33900000e-03  5.54875627e+00  1.12497676e+01  1.58034683e+00  3.01663606e+00 
 5.34000000e-03  5.56525750e+00  1.12288571e+01  1.57755375e+00  3.54645584e+00 
 5.34100000e-03  5.58232530e+00  1.12093919e+01  1.57495698e+00  4.06644550e+00 
 5.34200000e-03  5.59866497e+00  1.12248666e+01  1.57659052e+00  4.38563555e+00 
 5.34300000e-03  5.59379635e+00  1.13136002e+01  1.58870946e+00  3.76817235e+00 
 5.34400000e-03  5.58550937e+00  1.13360445e+01  1.59177469e+00  3.15462362e+00 
 5.34500000e-03  5.57642116e+00  1.13413047e+01  1.59249294e+00  2.54522524e+00 
 5.34600000e-03  5.56652258e+00  1.13425593e+01  1.59266410e+00  1.94016473e+00 
 5.34700000e-03  5.56789391e+00  1.12998434e+01  1.58707942e+00  2.11720322e+00 
 5.34800000e-03  5.58308510e+00  1.12655852e+01  1.58246481e+00  2.65978745e+00 
 5.34900000e-03  5.59910751e+00  1.12424452e+01  1.57936750e+00  3.19181355e+00 
 5.35000000e-03  5.61569385e+00  1.12223986e+01  1.57669158e+00  3.71390524e+00 
 5.35100000e-03  5.63283952e+00  1.12033300e+01  1.57414814e+00  4.22630768e+00 
 5.35200000e-03  5.64288484e+00  1.12679412e+01  1.58247365e+00  4.16631837e+00 
 5.35300000e-03  5.63565453e+00  1.13247558e+01  1.59023316e+00  3.54574015e+00 
 5.35400000e-03  5.62697031e+00  1.13386214e+01  1.59212677e+00  2.92921541e+00 
 5.35500000e-03  5.61748203e+00  1.13418613e+01  1.59256913e+00  2.31693863e+00 
 5.35600000e-03  5.60718494e+00  1.13426399e+01  1.59267534e+00  1.70909046e+00 
 5.35700000e-03  5.61507929e+00  1.12903137e+01  1.58578707e+00  2.19193234e+00 
 5.35800000e-03  5.63043434e+00  1.12611826e+01  1.58187202e+00  2.72828945e+00 
 5.35900000e-03  5.64642451e+00  1.12395105e+01  1.57897457e+00  3.25445854e+00 
 5.36000000e-03  5.66297481e+00  1.12199539e+01  1.57636494e+00  3.77085406e+00 
 5.36100000e-03  5.68007863e+00  1.12011421e+01  1.57385597e+00  4.27766584e+00 
 5.36200000e-03  5.68606827e+00  1.12835323e+01  1.58460358e+00  4.02223442e+00 
 5.36300000e-03  5.67822046e+00  1.13286570e+01  1.59076655e+00  3.39812048e+00 
 5.36400000e-03  5.66924426e+00  1.13393882e+01  1.59223211e+00  2.77815462e+00 
 5.36500000e-03  5.65945437e+00  1.13418880e+01  1.59257344e+00  2.16251727e+00 
 5.36600000e-03  5.65168745e+00  1.13226232e+01  1.59016089e+00  1.85689432e+00 
 5.36700000e-03  5.66498544e+00  1.12783206e+01  1.58417407e+00  2.39592228e+00 
 5.36800000e-03  5.68051050e+00  1.12525548e+01  1.58071775e+00  2.92401157e+00 
 5.36900000e-03  5.69660798e+00  1.12319714e+01  1.57796810e+00  3.44212303e+00 
 5.37000000e-03  5.71325911e+00  1.12128728e+01  1.57542016e+00  3.95061620e+00 
 5.37100000e-03  5.73043758e+00  1.11978857e+01  1.57311584e+00  4.43179761e+00 
 5.37200000e-03  5.72787086e+00  1.13065488e+01  1.58774814e+00  3.80074656e+00 
 5.37300000e-03  5.71934242e+00  1.13339588e+01  1.59149169e+00  3.17366548e+00 
 5.37400000e-03  5.70997652e+00  1.13403640e+01  1.59236645e+00  2.55083013e+00 
 5.37500000e-03  5.69978440e+00  1.13418509e+01  1.59256950e+00  1.93243433e+00 
 5.37600000e-03  5.69676127e+00  1.13096514e+01  1.58839605e+00  1.90408924e+00 
 5.37700000e-03  5.71111914e+00  1.12735215e+01  1.58352480e+00  2.43721273e+00 
 5.37800000e-03  5.72659513e+00  1.12500539e+01  1.58038177e+00  2.95989333e+00 
 5.37900000e-03  5.74262700e+00  1.12301553e+01  1.57772509e+00  3.47279840e+00 
 5.38000000e-03  5.75920829e+00  1.12113455e+01  1.57521605e+00  3.97619783e+00 
 5.38100000e-03  5.77541761e+00  1.12213005e+01  1.57610664e+00  4.31253482e+00 
 5.38200000e-03  5.77041620e+00  1.13119432e+01  1.58848636e+00  3.67781681e+00 
 5.38300000e-03  5.76160813e+00  1.13348780e+01  1.59161876e+00  3.04715659e+00 
 5.38400000e-03  5.75197526e+00  1.13402129e+01  1.59234739e+00  2.42081131e+00 
 5.38500000e-03  5.74151116e+00  1.13414416e+01  1.59251521e+00  1.79898962e+00 
 5.38600000e-03  5.74554753e+00  1.12948516e+01  1.58640035e+00  2.10599732e+00 
 5.38700000e-03  5.76043683e+00  1.12639958e+01  1.58224851e+00  2.63075466e+00 
 5.38800000e-03  5.77602124e+00  1.12421513e+01  1.57932629e+00  3.14542057e+00 
 5.38900000e-03  5.79215196e+00  1.12228390e+01  1.57674883e+00  3.65049479e+00 
 5.39000000e-03  5.80882378e+00  1.12043646e+01  1.57428475e+00  4.14618897e+00 
 5.39100000e-03  5.81916238e+00  1.12639201e+01  1.58192936e+00  4.10896828e+00 
 5.39200000e-03  5.81156205e+00  1.13226087e+01  1.58994499e+00  3.47112140e+00 
 5.39300000e-03  5.80237632e+00  1.13369071e+01  1.59189788e+00  2.83747661e+00 
 5.39400000e-03  5.79236692e+00  1.13402050e+01  1.59234835e+00  2.20824325e+00 
 5.39500000e-03  5.78306036e+00  1.13265969e+01  1.59070151e+00  1.79765611e+00 
 5.39600000e-03  5.79527266e+00  1.12800075e+01  1.58440110e+00  2.32463402e+00 
 5.39700000e-03  5.81041132e+00  1.12539234e+01  1.58090003e+00  2.84076415e+00 
 5.39800000e-03  5.82611762e+00  1.12335540e+01  1.57817836e+00  3.34709431e+00 
 5.39900000e-03  5.84236419e+00  1.12147976e+01  1.57567592e+00  3.84401148e+00 
 5.40000000e-03  5.85913945e+00  1.11966578e+01  1.57325667e+00  4.33173421e+00 
 5.40100000e-03  5.86026089e+00  1.12955930e+01  1.58625758e+00  3.85199594e+00 
 5.40200000e-03  5.85157748e+00  1.13299893e+01  1.59095544e+00  3.21144733e+00 
 5.40300000e-03  5.84196111e+00  1.13380422e+01  1.59205538e+00  2.57523225e+00 
 5.40400000e-03  5.83150466e+00  1.13398784e+01  1.59230626e+00  1.94355064e+00 
 5.40500000e-03  5.82608004e+00  1.13135013e+01  1.58891524e+00  1.79484050e+00 
 5.40600000e-03  5.83972099e+00  1.12761829e+01  1.58388049e+00  2.31674862e+00 
 5.40700000e-03  5.85476234e+00  1.12526749e+01  1.58073076e+00  2.82832564e+00 
 5.40800000e-03  5.87035027e+00  1.12330369e+01  1.57810851e+00  3.33031387e+00 
 5.40900000e-03  5.88647564e+00  1.12145573e+01  1.57564343e+00  3.82299813e+00 
 5.41000000e-03  5.90312707e+00  1.11965880e+01  1.57324702e+00  4.30654053e+00 
 5.41100000e-03  5.90240886e+00  1.12993311e+01  1.58677097e+00  3.74770753e+00 
 5.41200000e-03  5.89345421e+00  1.13302022e+01  1.59098741e+00  3.10351926e+00 
 5.41300000e-03  5.88359745e+00  1.13374028e+01  1.59197100e+00  2.46372806e+00 
 5.41400000e-03  5.87289861e+00  1.13390329e+01  1.59219378e+00  1.82852468e+00 
 5.41500000e-03  5.87684784e+00  1.12915839e+01  1.58596464e+00  2.13007370e+00 
 5.41600000e-03  5.89146947e+00  1.12609465e+01  1.58184118e+00  2.64120961e+00 
 5.41700000e-03  5.90676509e+00  1.12395014e+01  1.57897206e+00  3.14245770e+00 
 5.41800000e-03  5.92259209e+00  1.12206173e+01  1.57645166e+00  3.63434102e+00 
 5.41900000e-03  5.93894565e+00  1.12025716e+01  1.57404475e+00  4.11707131e+00 
 5.42000000e-03  5.94937250e+00  1.12597774e+01  1.58137197e+00  4.08809530e+00 
 5.42100000e-03  5.94150750e+00  1.13197246e+01  1.58955960e+00  3.43736926e+00 
 5.42200000e-03  5.93198218e+00  1.13342162e+01  1.59153902e+00  2.79096229e+00 
 5.42300000e-03  5.92161687e+00  1.13375281e+01  1.59199153e+00  2.14908162e+00 
 5.42400000e-03  5.91070479e+00  1.13324376e+01  1.59148293e+00  1.60050572e+00 
 5.42500000e-03  5.92086779e+00  1.12848558e+01  1.58504786e+00  2.11781172e+00 
 5.42600000e-03  5.93546548e+00  1.12588290e+01  1.58155361e+00  2.62435948e+00 
 5.42700000e-03  5.95063605e+00  1.12386893e+01  1.57886231e+00  3.12129940e+00 
 5.42800000e-03  5.96633662e+00  1.12202153e+01  1.57639748e+00  3.60901528e+00 
 5.42900000e-03  5.98255980e+00  1.12023676e+01  1.57401718e+00  4.08766802e+00 
 5.43000000e-03  5.99125603e+00  1.12669214e+01  1.58235146e+00  3.97518867e+00 
 5.43100000e-03  5.98293832e+00  1.13205625e+01  1.58967786e+00  3.32091124e+00 
 5.43200000e-03  5.97316300e+00  1.13335096e+01  1.59144637e+00  2.67101173e+00 
 5.43300000e-03  5.96254111e+00  1.13364511e+01  1.59184834e+00  2.02571254e+00 
 5.43400000e-03  5.95698564e+00  1.13090079e+01  1.58832032e+00  1.86605339e+00 
 5.43500000e-03  5.97041992e+00  1.12709860e+01  1.58318795e+00  2.37361815e+00 
 5.43600000e-03  5.98522521e+00  1.12476291e+01  1.58005735e+00  2.87103991e+00 
 5.43700000e-03  6.00055693e+00  1.12283758e+01  1.57748614e+00  3.35915704e+00 
 5.43800000e-03  6.01641802e+00  1.12103446e+01  1.57508082e+00  3.83806937e+00 
 5.43900000e-03  6.02386448e+00  1.12742031e+01  1.58334968e+00  3.68160805e+00 
 5.44000000e-03  6.01496123e+00  1.13215648e+01  1.58981849e+00  3.02564652e+00 
 5.44100000e-03  6.02374938e+00  1.12456490e+01  1.57985908e+00  3.45916350e+00 
 5.44200000e-03  6.03963991e+00  1.12113459e+01  1.57523110e+00  3.93536616e+00 
 5.44300000e-03  6.05451678e+00  1.12263240e+01  1.57681267e+00  4.18827201e+00 
 5.44400000e-03  6.04813583e+00  1.13086427e+01  1.58805583e+00  3.52644598e+00 
 5.44500000e-03  6.03906008e+00  1.13145542e+01  1.58921592e+00  2.99156332e+00 
 5.44600000e-03  6.05111270e+00  1.12410377e+01  1.57923391e+00  3.47640896e+00 
 5.44700000e-03  6.06698875e+00  1.12091331e+01  1.57493315e+00  3.94942228e+00 
 5.44800000e-03  6.07998573e+00  1.12416892e+01  1.57891379e+00  4.07644915e+00 
 5.44900000e-03  6.07249319e+00  1.13120249e+01  1.58852035e+00  3.41274219e+00 
 5.45000000e-03  6.06471239e+00  1.13012072e+01  1.58739810e+00  3.00670046e+00 
 5.45100000e-03  6.07807701e+00  1.12367390e+01  1.57865087e+00  3.48791250e+00 
 5.45200000e-03  6.09391277e+00  1.12071747e+01  1.57466940e+00  3.95784474e+00 
 5.45300000e-03  6.10520151e+00  1.12515369e+01  1.58026145e+00  3.98831960e+00 
 5.45400000e-03  6.09709457e+00  1.13141969e+01  1.58881971e+00  3.32257389e+00 
 5.45500000e-03  6.09306977e+00  1.12802257e+01  1.58455177e+00  3.14554869e+00 
 5.45600000e-03  6.10772180e+00  1.12269071e+01  1.57732664e+00  3.62089031e+00 
 5.45700000e-03  6.12365095e+00  1.12005707e+01  1.57378546e+00  4.08553477e+00 
 5.45800000e-03  6.12952974e+00  1.12735060e+01  1.58326474e+00  3.83978852e+00 
 5.45900000e-03  6.12049710e+00  1.13190719e+01  1.58948835e+00  3.17245892e+00 
 5.46000000e-03  6.11982163e+00  1.12688623e+01  1.58300570e+00  3.17095008e+00 
 5.46100000e-03  6.13484085e+00  1.12227424e+01  1.57676335e+00  3.64259816e+00 
 5.46200000e-03  6.15073041e+00  1.11983499e+01  1.57348729e+00  4.10399412e+00 
 5.46300000e-03  6.15372540e+00  1.12826343e+01  1.58451438e+00  3.72283098e+00 
 5.46400000e-03  6.14428574e+00  1.13206239e+01  1.58970326e+00  3.05373053e+00 
 5.46500000e-03  6.14606029e+00  1.12618895e+01  1.58205681e+00  3.17441196e+00 
 5.46600000e-03  6.16117857e+00  1.12202426e+01  1.57642502e+00  3.64297922e+00 
 5.46700000e-03  6.17700489e+00  1.11970835e+01  1.57331711e+00  4.10157767e+00 
 5.46800000e-03  6.17811331e+00  1.12864274e+01  1.58503547e+00  3.63722709e+00 
 5.46900000e-03  6.16846127e+00  1.13208108e+01  1.58973184e+00  2.96616006e+00 
 5.47000000e-03  6.17405333e+00  1.12512688e+01  1.58061993e+00  3.26316846e+00 
 5.47100000e-03  6.18932561e+00  1.12145027e+01  1.57565424e+00  3.72714045e+00 
 5.47200000e-03  6.20517654e+00  1.11927180e+01  1.57273357e+00  4.18152359e+00 
 5.47300000e-03  6.20180274e+00  1.12959871e+01  1.58634426e+00  3.51417028e+00 
 5.47400000e-03  6.19181679e+00  1.13222205e+01  1.58992755e+00  2.84141355e+00 
 5.47500000e-03  6.20071668e+00  1.12446199e+01  1.57971837e+00  3.29089998e+00 
 5.47600000e-03  6.21600652e+00  1.12113547e+01  1.57523045e+00  3.75146606e+00 
 5.47700000e-03  6.23132593e+00  1.12102606e+01  1.57464000e+00  4.08920103e+00 
 5.47800000e-03  6.22555779e+00  1.12999783e+01  1.58689263e+00  3.41018688e+00 
 5.47900000e-03  6.21654320e+00  1.13016275e+01  1.58746291e+00  2.91971022e+00 
 5.48000000e-03  6.22881831e+00  1.12353517e+01  1.57846731e+00  3.38685123e+00 
 5.48100000e-03  6.24418016e+00  1.12056833e+01  1.57447012e+00  3.84284711e+00 
 5.48200000e-03  6.25663253e+00  1.12378516e+01  1.57841050e+00  3.95251983e+00 
 5.48300000e-03  6.24857579e+00  1.13065362e+01  1.58779168e+00  3.27184908e+00 
 5.48400000e-03  6.24212812e+00  1.12848338e+01  1.58517884e+00  2.97089022e+00 
 5.48500000e-03  6.25579314e+00  1.12287883e+01  1.57757997e+00  3.43380764e+00 
 5.48600000e-03  6.27115877e+00  1.12020509e+01  1.57398268e+00  3.88609497e+00 
 5.48700000e-03  6.28058303e+00  1.12537827e+01  1.58058981e+00  3.82721070e+00 
 5.48800000e-03  6.27160185e+00  1.13096608e+01  1.58822193e+00  3.14488619e+00 
 5.48900000e-03  6.26905071e+00  1.12685614e+01  1.58297021e+00  3.05706365e+00 
 5.49000000e-03  6.28346058e+00  1.12216688e+01  1.57662086e+00  3.51512598e+00 
 5.49100000e-03  6.29885509e+00  1.11973317e+01  1.57335093e+00  3.96314642e+00 
 5.49200000e-03  6.30379213e+00  1.12695274e+01  1.58274376e+00  3.68354974e+00 
 5.49300000e-03  6.29413877e+00  1.13128886e+01  1.58866639e+00  2.99969720e+00 
 5.49400000e-03  6.29516961e+00  1.12579869e+01  1.58153364e+00  3.09036682e+00 
 5.49500000e-03  6.30981975e+00  1.12171955e+01  1.57601716e+00  3.54479185e+00 
 5.49600000e-03  6.32518297e+00  1.11946260e+01  1.57298829e+00  3.98953545e+00 
 5.49700000e-03  6.32698248e+00  1.12783557e+01  1.58395321e+00  3.56334733e+00 
 5.49800000e-03  6.31692904e+00  1.13141684e+01  1.58884491e+00  2.87784555e+00 
 5.49900000e-03  6.32223399e+00  1.12469058e+01  1.58003325e+00  3.16808194e+00 
 5.50000000e-03  6.33704921e+00  1.12115108e+01  1.57525332e+00  3.61810051e+00 
 5.50100000e-03  6.35242735e+00  1.11904156e+01  1.57242535e+00  4.05882823e+00 
 5.50200000e-03  6.34962365e+00  1.12878764e+01  1.58525735e+00  3.42472465e+00 
 5.50300000e-03  6.33921635e+00  1.13155956e+01  1.58904368e+00  2.73769489e+00 
 5.50400000e-03  6.34723829e+00  1.12421745e+01  1.57938952e+00  3.15573990e+00 
 5.50500000e-03  6.36202206e+00  1.12097802e+01  1.57501913e+00  3.60314020e+00 
 5.50600000e-03  6.37731749e+00  1.11912810e+01  1.57235730e+00  4.03181791e+00 
 5.50700000e-03  6.37291931e+00  1.12903138e+01  1.58559418e+00  3.33840904e+00 
 5.50800000e-03  6.36309265e+00  1.12987998e+01  1.58708366e+00  2.79660467e+00 
 5.50900000e-03  6.37445918e+00  1.12332225e+01  1.57818217e+00  3.25042949e+00 
 5.51000000e-03  6.38931672e+00  1.12040828e+01  1.57425579e+00  3.69335528e+00 
 5.51100000e-03  6.40293933e+00  1.12205384e+01  1.57606799e+00  3.90191922e+00 
 5.51200000e-03  6.39527464e+00  1.12966926e+01  1.58646944e+00  3.20690825e+00 
 5.51300000e-03  6.38673965e+00  1.12880435e+01  1.58561779e+00  2.78744705e+00 
 5.51400000e-03  6.39921903e+00  1.12298010e+01  1.57771759e+00  3.23832398e+00 
 5.51500000e-03  6.41401419e+00  1.12026436e+01  1.57406167e+00  3.67872571e+00 
 5.51600000e-03  6.42663204e+00  1.12279040e+01  1.57707812e+00  3.82027843e+00 
 5.51700000e-03  6.41829667e+00  1.12976316e+01  1.58660187e+00  3.12338154e+00 
 5.51800000e-03  6.41173015e+00  1.12765767e+01  1.58406126e+00  2.83215809e+00 
 5.51900000e-03  6.42494925e+00  1.12246390e+01  1.57702171e+00  3.27926707e+00 
 5.52000000e-03  6.43973703e+00  1.11993288e+01  1.57361769e+00  3.71622987e+00 
 5.52100000e-03  6.45017211e+00  1.12401704e+01  1.57875769e+00  3.72721460e+00 
 5.52200000e-03  6.44098033e+00  1.12999186e+01  1.58691852e+00  3.02851723e+00 
 5.52300000e-03  6.43775652e+00  1.12627864e+01  1.58219238e+00  2.91798616e+00 
 5.52400000e-03  6.45158267e+00  1.12178755e+01  1.57611202e+00  3.36051796e+00 
 5.52500000e-03  6.46640150e+00  1.11945112e+01  1.57297331e+00  3.79332612e+00 
 5.52600000e-03  6.47305596e+00  1.12555361e+01  1.58086068e+00  3.60624649e+00 
 5.52700000e-03  6.46306726e+00  1.13030021e+01  1.58734406e+00  2.90593561e+00 
 5.52800000e-03  6.46337993e+00  1.12520121e+01  1.58073166e+00  2.97114355e+00 
 5.52900000e-03  6.47748280e+00  1.12127654e+01  1.57542445e+00  3.40972981e+00 
 5.53000000e-03  6.49229473e+00  1.11909383e+01  1.57249529e+00  3.83897127e+00 
 5.53100000e-03  6.49536008e+00  1.12657085e+01  1.58225449e+00  3.48161794e+00 
 5.53200000e-03  6.48490965e+00  1.13044396e+01  1.58754491e+00  2.77977887e+00 
 5.53300000e-03  6.48915447e+00  1.12420952e+01  1.57938880e+00  3.02974438e+00 
 5.53400000e-03  6.50339960e+00  1.12076432e+01  1.57473601e+00  3.46440015e+00 
 5.53500000e-03  6.51820725e+00  1.11871807e+01  1.57199283e+00  3.89003585e+00 
 5.53600000e-03  6.51744876e+00  1.12744531e+01  1.58345342e+00  3.35635948e+00 
 5.53700000e-03  6.50661804e+00  1.13055332e+01  1.58769892e+00  2.65298412e+00 
 5.53800000e-03  6.51311680e+00  1.12379697e+01  1.57882776e+00  3.01018431e+00 
 5.53900000e-03  6.52732123e+00  1.12060404e+01  1.57451924e+00  3.44248081e+00 
 5.54000000e-03  6.54204654e+00  1.11863460e+01  1.57188071e+00  3.86584383e+00 
 5.54100000e-03  6.54002498e+00  1.12761083e+01  1.58368422e+00  3.27790332e+00 
 5.54200000e-03  6.52915815e+00  1.12977416e+01  1.58693805e+00  2.63464860e+00 
 5.54300000e-03  6.53871631e+00  1.12306023e+01  1.57783391e+00  3.07378541e+00 
 5.54400000e-03  6.55296785e+00  1.12014691e+01  1.57390687e+00  3.50218414e+00 
 5.54500000e-03  6.56763767e+00  1.11887826e+01  1.57183056e+00  3.88518915e+00 
 5.54600000e-03  6.56206617e+00  1.12815369e+01  1.58443049e+00  3.17365047e+00 
 5.54700000e-03  6.55249895e+00  1.12818040e+01  1.58478556e+00  2.69273053e+00 
 5.54800000e-03  6.56410880e+00  1.12239691e+01  1.57693932e+00  3.12766561e+00 
 5.54900000e-03  6.57837833e+00  1.11972491e+01  1.57334145e+00  3.55242317e+00 
 5.55000000e-03  6.59177813e+00  1.12092723e+01  1.57456512e+00  3.77398986e+00 
 5.55100000e-03  6.58380414e+00  1.12856208e+01  1.58499323e+00  3.06082550e+00 
 5.55200000e-03  6.57655028e+00  1.12684080e+01  1.58296671e+00  2.74052810e+00 
 5.55300000e-03  6.58921222e+00  1.12180952e+01  1.57614737e+00  3.17158688e+00 
 5.55400000e-03  6.60348124e+00  1.11934918e+01  1.57283821e+00  3.59288287e+00 
 5.55500000e-03  6.61479217e+00  1.12242746e+01  1.57661915e+00  3.66871204e+00 
 5.55600000e-03  6.60553913e+00  1.12885352e+01  1.58539635e+00  2.95388693e+00 
 5.55700000e-03  6.60137123e+00  1.12557332e+01  1.58124840e+00  2.80455679e+00 
 5.55800000e-03  6.61462270e+00  1.12118800e+01  1.57531084e+00  3.23155500e+00 
 5.55900000e-03  6.62890286e+00  1.11891975e+01  1.57226361e+00  3.64912009e+00 
 5.56000000e-03  6.63689032e+00  1.12397404e+01  1.57873658e+00  3.54047794e+00 
 5.56100000e-03  6.62666725e+00  1.12911597e+01  1.58576001e+00  2.82421421e+00 
 5.56200000e-03  6.62536078e+00  1.12469760e+01  1.58005959e+00  2.82092786e+00 
 5.56300000e-03  6.63884119e+00  1.12081711e+01  1.57481116e+00  3.24469459e+00 
 5.56400000e-03  6.65307626e+00  1.11867616e+01  1.57193747e+00  3.65940570e+00 
 5.56500000e-03  6.65896716e+00  1.12465103e+01  1.57966648e+00  3.44686153e+00 
 5.56600000e-03  6.64832440e+00  1.12918726e+01  1.58586269e+00  2.72888762e+00 
 5.56700000e-03  6.65007768e+00  1.12381940e+01  1.57887164e+00  2.87200081e+00 
 5.56800000e-03  6.66369786e+00  1.12032660e+01  1.57415229e+00  3.29214307e+00 
 5.56900000e-03  6.67792572e+00  1.11830725e+01  1.57144430e+00  3.70341337e+00 
 5.57000000e-03  6.68062234e+00  1.12545193e+01  1.58076574e+00  3.33937374e+00 
 5.57100000e-03  6.66958265e+00  1.12925978e+01  1.58596717e+00  2.61981782e+00 
 5.57200000e-03  6.67479421e+00  1.12299233e+01  1.57775364e+00  2.92306624e+00 
 5.57300000e-03  6.68850349e+00  1.11986729e+01  1.57353615e+00  3.33947956e+00 
