 time                v(vout)             v(vinf)             v(en)               i(L1)              
 0.000000000000e+00  5.104714154706e+00  1.020134362789e-04 -3.141021123677e-05 -4.376415616342e-06 
 2.620000000000e-04  3.847427465470e-01  4.592785710194e-01  5.617440720685e-02 -1.458191921143e+00 
 2.630000000000e-04  3.830794585250e-01  4.582856659569e-01  5.616666365738e-02 -1.430842351702e+00 
 2.640000000000e-04  3.814540751247e-01  4.573116836147e-01  5.615904597331e-02 -1.403636215411e+00 
 2.650000000000e-04  3.798663528683e-01  4.563574632955e-01  5.615156188277e-02 -1.376574346336e+00 
 2.660000000000e-04  3.783160496181e-01  4.554238209342e-01  5.614421899110e-02 -1.349657467668e+00 
 2.670000000000e-04  3.768029246592e-01  4.545115417034e-01  5.613702471523e-02 -1.322886195506e+00 
 2.680000000000e-04  3.753267387608e-01  4.536213726800e-01  5.612998621922e-02 -1.296261043358e+00 
 2.690000000000e-04  3.738872542144e-01  4.527540157676e-01  5.612311035100e-02 -1.269782427345e+00 
 2.700000000000e-04  3.724842348494e-01  4.519101210680e-01  5.611640358082e-02 -1.243450672055e+00 
 2.710000000000e-04  3.711174460270e-01  4.510902808917e-01  5.610987194453e-02 -1.217266016997e+00 
 2.720000000000e-04  3.697866546111e-01  4.502950245744e-01  5.610352099289e-02 -1.191228623578e+00 
 2.730000000000e-04  3.684916289202e-01  4.495248142438e-01  5.609735574891e-02 -1.165338582489e+00 
 2.740000000000e-04  3.672321386595e-01  4.487800416445e-01  5.609138067177e-02 -1.139595921431e+00 
 2.750000000000e-04  3.660079548372e-01  4.480610260879e-01  5.608559963188e-02 -1.114000613034e+00 
 2.760000000000e-04  3.648188496659e-01  4.473680135568e-01  5.608001589368e-02 -1.088552582876e+00 
 2.770000000000e-04  3.636645964520e-01  4.467011769458e-01  5.607463210998e-02 -1.063251717477e+00 
 2.780000000000e-04  3.625449694761e-01  4.460606173842e-01  5.606945032420e-02 -1.038097872160e+00 
 2.790000000000e-04  3.614597438666e-01  4.454463665531e-01  5.606447198175e-02 -1.013090878683e+00 
 2.800000000000e-04  3.604086954677e-01  4.448583898800e-01  5.605969794998e-02 -9.882305525341e-01 
 2.810000000000e-04  3.593916007072e-01  4.442965904722e-01  5.605512854426e-02 -9.635166998424e-01 
 2.820000000000e-04  3.584082364623e-01  4.437608136451e-01  5.605076356065e-02 -9.389491238138e-01 
 2.830000000000e-04  3.574583799281e-01  4.432508518911e-01  5.604660231165e-02 -9.145276306656e-01 
 2.840000000000e-04  3.565418084894e-01  4.427664501404e-01  5.604264366733e-02 -8.902520350273e-01 
 2.850000000000e-04  3.556582995960e-01  4.423073111765e-01  5.603888609708e-02 -8.661221647862e-01 
 2.860000000000e-04  3.548076306436e-01  4.418731010755e-01  5.603532771275e-02 -8.421378653886e-01 
 2.870000000000e-04  3.539895788612e-01  4.414634545652e-01  5.603196631166e-02 -8.182990036025e-01 
 2.880000000000e-04  3.532039212029e-01  4.410779802052e-01  5.602879941983e-02 -7.946054707669e-01 
 2.890000000000e-04  3.524504342480e-01  4.407162653207e-01  5.602582433211e-02 -7.710571855609e-01 
 2.900000000000e-04  3.517288941051e-01  4.403778806296e-01  5.602303815181e-02 -7.476540963332e-01 
 2.910000000000e-04  3.510390763234e-01  4.400623845283e-01  5.602043782704e-02 -7.243961830351e-01 
 2.920000000000e-04  3.503807558086e-01  4.397693270080e-01  5.601802018502e-02 -7.012834588090e-01 
 2.930000000000e-04  3.497537067427e-01  4.394982531950e-01  5.601578196201e-02 -6.783159712849e-01 
 2.940000000000e-04  3.491577025087e-01  4.392487065131e-01  5.601371983274e-02 -6.554938036397e-01 
 2.950000000000e-04  3.485925156170e-01  4.390202314765e-01  5.601183043497e-02 -6.328170754757e-01 
 2.960000000000e-04  3.480579176344e-01  4.388123761313e-01  5.601011039219e-02 -6.102859435800e-01 
 2.970000000000e-04  3.475536791128e-01  4.386246941633e-01  5.600855633275e-02 -5.879006026211e-01 
 2.980000000000e-04  3.470795695178e-01  4.384567467001e-01  5.600716490770e-02 -5.656612858497e-01 
 2.990000000000e-04  3.466353571547e-01  4.383081038298e-01  5.600593280508e-02 -5.435682658670e-01 
 3.000000000000e-04  3.462208090910e-01  4.381783458687e-01  5.600485676328e-02 -5.216218555324e-01 
 3.010000000000e-04  3.458356910725e-01  4.380670644015e-01  5.600393358053e-02 -4.998224090897e-01 
 3.020000000000e-04  3.454797674318e-01  4.379738631249e-01  5.600316012554e-02 -4.781703235967e-01 
 3.030000000000e-04  3.451528009859e-01  4.378983585203e-01  5.600253334360e-02 -4.566660407611e-01 
 3.040000000000e-04  3.448545529201e-01  4.378401803841e-01  5.600205026335e-02 -4.353100493008e-01 
 3.050000000000e-04  3.445847826540e-01  4.377989722377e-01  5.600170800236e-02 -4.141028879730e-01 
 3.060000000000e-04  3.443432476847e-01  4.377743916469e-01  5.600150377060e-02 -3.930451494506e-01 
 3.070000000000e-04  3.441297034017e-01  4.377661104718e-01  5.600143487462e-02 -3.721374852721e-01 
 3.080000000000e-04  3.439439028655e-01  4.377738150752e-01  5.600149872037e-02 -3.513806121576e-01 
 3.090000000000e-04  3.437855965386e-01  4.377972065144e-01  5.600169281622e-02 -3.307753200739e-01 
 3.100000000000e-04  3.436545319580e-01  4.378360007463e-01  5.600201477591e-02 -3.103224825646e-01 
 3.110000000000e-04  3.435504533275e-01  4.378899288791e-01  5.600246232169e-02 -2.900230700484e-01 
 3.120000000000e-04  3.434731010088e-01  4.379587375101e-01  5.600303328803e-02 -2.698781670633e-01 
 3.130000000000e-04  3.434222108734e-01  4.380421892038e-01  5.600372562642e-02 -2.498889948511e-01 
 3.140000000000e-04  3.433975134669e-01  4.381400631756e-01  5.600453741221e-02 -2.300569413085e-01 
 3.150000000000e-04  3.433987329118e-01  4.382521562826e-01  5.600546685318e-02 -2.103836013311e-01 
 3.160000000000e-04  3.434255854384e-01  4.383782844618e-01  5.600651230205e-02 -1.908708322083e-01 
 3.170000000000e-04  3.434777773694e-01  4.385182848380e-01  5.600767227440e-02 -1.715208314769e-01 
 3.180000000000e-04  3.435550022782e-01  4.386720188519e-01  5.600894547495e-02 -1.523362495033e-01 
 3.190000000000e-04  3.436569368428e-01  4.388393770031e-01  5.601033083667e-02 -1.333203580989e-01 
 3.200000000000e-04  3.437832345345e-01  4.390202862604e-01  5.601182758209e-02 -1.144773143761e-01 
 3.210000000000e-04  3.439335154905e-01  4.392147221513e-01  5.601343532299e-02 -9.581259740778e-02 
 3.220000000000e-04  3.441073490858e-01  4.394227296884e-01  5.601515423166e-02 -7.733378617702e-02 
 3.230000000000e-04  3.443042209386e-01  4.396444627979e-01  5.601698536476e-02 -5.905209413463e-02 
 3.240000000000e-04  3.445234610357e-01  4.398802686566e-01  5.601893135538e-02 -4.098589042567e-02 
 3.250000000000e-04  3.447640459400e-01  4.401309107352e-01  5.602099824304e-02 -2.317114061502e-02 
 3.260000000000e-04  3.450236599404e-01  4.403985311083e-01  5.602320337093e-02 -5.719356507737e-03 
 3.270000000000e-04  3.451234854573e-01  4.408332768349e-01  5.602677876549e-02 -2.909892341805e-04 
 3.280000000000e-04  3.450278668414e-01  4.416446291615e-01  5.603344301551e-02 -2.559204592788e-04 
 3.290000000000e-04  3.449280989303e-01  4.425828310261e-01  5.604113022030e-02 -1.561973927320e-04 
 3.300000000000e-04  3.448279084674e-01  4.435604313391e-01  5.604911737229e-02 -5.568977004478e-05 
 3.310000000000e-04  3.447274570727e-01  4.445526514020e-01  5.605719995657e-02  3.904921641151e-06 
 3.320000000000e-04  3.446269292820e-01  4.455524409244e-01  5.606531979984e-02  2.839513155720e-05 
 3.330000000000e-04  3.445264410126e-01  4.465577609430e-01  5.607345998666e-02  2.857459001257e-05 
 3.340000000000e-04  3.444260254382e-01  4.475679884039e-01  5.608161523292e-02  1.828043528947e-05 
 3.350000000000e-04  3.443256990756e-01  4.485829024012e-01  5.608978354228e-02  6.618301011327e-06 
 3.360000000000e-04  3.442254355692e-01  4.496023944447e-01  5.609796385205e-02 -2.298525048801e-06 
 3.370000000000e-04  3.441252187664e-01  4.506263901157e-01  5.610615537992e-02 -5.614242593967e-06 
 3.380000000000e-04  3.440250306181e-01  4.516548253547e-01  5.611435743624e-02 -5.649098924237e-06 
 3.390000000000e-04  3.439248660545e-01  4.526876406146e-01  5.612256937316e-02 -4.021257586534e-06 
 3.400000000000e-04  3.438247217773e-01  4.537247784033e-01  5.613079056745e-02 -1.902833206692e-06 
 3.410000000000e-04  3.437245975772e-01  4.547661841724e-01  5.613902041984e-02 -1.591716157003e-06 
 3.420000000000e-04  3.436245093433e-01  4.558118121344e-01  5.614725836223e-02 -1.963764234272e-06 
 3.430000000000e-04  3.435244494206e-01  4.568616015316e-01  5.615550381200e-02 -1.997550132736e-06 
 3.440000000000e-04  3.434244188087e-01  4.579154909820e-01  5.616375620929e-02 -1.995667866673e-06 
 3.450000000000e-04  3.433244173356e-01  4.589734415371e-01  5.617201504377e-02 -1.995412558202e-06 
 3.460000000000e-04  3.432244449840e-01  4.600354050323e-01  5.618027980177e-02 -1.995284340659e-06 
 3.470000000000e-04  3.431245017455e-01  4.611013347332e-01  5.618854998617e-02 -1.995161790553e-06 
 3.480000000000e-04  3.430245876113e-01  4.621711852191e-01  5.619682511566e-02 -1.995039022960e-06 
 3.490000000000e-04  3.429247025731e-01  4.632449123186e-01  5.620510472357e-02 -1.994915868407e-06 
 3.500000000000e-04  3.428248466224e-01  4.643224730607e-01  5.621338835774e-02 -1.994792328040e-06 
 3.510000000000e-04  3.427250197507e-01  4.654038256344e-01  5.622167558025e-02 -1.994668410358e-06 
 3.520000000000e-04  3.426252219493e-01  4.664889293503e-01  5.622996596570e-02 -1.994544116255e-06 
 3.530000000000e-04  3.425254532100e-01  4.675777446022e-01  5.623825910271e-02 -1.994419449074e-06 
 3.540000000000e-04  3.424257135241e-01  4.686702328330e-01  5.624655459179e-02 -1.994294416719e-06 
 3.550000000000e-04  3.423260028833e-01  4.697663564991e-01  5.625485204616e-02 -1.994169019278e-06 
 3.560000000000e-04  3.422263212789e-01  4.708660790384e-01  5.626315108998e-02 -1.994043260809e-06 
 3.570000000000e-04  3.421266687025e-01  4.719693648372e-01  5.627145135956e-02 -1.993917146070e-06 
 3.580000000000e-04  3.420270451458e-01  4.730761792003e-01  5.627975250197e-02 -1.993790679907e-06 
 3.590000000000e-04  3.419274506002e-01  4.741864883214e-01  5.628805417466e-02 -1.993663863473e-06 
 3.600000000000e-04  3.418278850571e-01  4.753002592538e-01  5.629635604582e-02 -1.993536700157e-06 
 3.610000000000e-04  3.417283485082e-01  4.764174598836e-01  5.630465779344e-02 -1.993409193554e-06 
 3.620000000000e-04  3.416288409449e-01  4.775380589028e-01  5.631295910491e-02 -1.993281348888e-06 
 3.630000000000e-04  3.415293623587e-01  4.786620257837e-01  5.632125967749e-02 -1.993153164997e-06 
 3.640000000000e-04  3.414299127415e-01  4.797893307546e-01  5.632955921724e-02 -1.993024648177e-06 
 3.650000000000e-04  3.413304920844e-01  4.809199447752e-01  5.633785743864e-02 -1.992895801368e-06 
 3.660000000000e-04  3.412311003793e-01  4.820538395145e-01  5.634615406537e-02 -1.992766626250e-06 
 3.670000000000e-04  3.411317376175e-01  4.831909873282e-01  5.635444882881e-02 -1.992637125173e-06 
 3.680000000000e-04  3.410324037907e-01  4.843313612373e-01  5.636274146839e-02 -1.992507301452e-06 
 3.690000000000e-04  3.409330988905e-01  4.854749349083e-01  5.637103173156e-02 -1.992377158813e-06 
 3.700000000000e-04  3.408338229081e-01  4.866216826322e-01  5.637931937289e-02 -1.992246699034e-06 
 3.710000000000e-04  3.407345758355e-01  4.877715793059e-01  5.638760415455e-02 -1.992115924061e-06 
 3.720000000000e-04  3.406353576642e-01  4.889246004138e-01  5.639588584527e-02 -1.991984836068e-06 
 3.730000000000e-04  3.405361683854e-01  4.900807220102e-01  5.640416422122e-02 -1.991853438776e-06 
 3.740000000000e-04  3.404370079912e-01  4.912399207010e-01  5.641243906458e-02 -1.991721734525e-06 
 3.750000000000e-04  3.403378764727e-01  4.924021736287e-01  5.642071016439e-02 -1.991589724308e-06 
 3.760000000000e-04  3.402387738218e-01  4.935674584549e-01  5.642897731559e-02 -1.991457412297e-06 
 3.770000000000e-04  3.401397000298e-01  4.947357533455e-01  5.643724031937e-02 -1.991324798311e-06 
 3.780000000000e-04  3.400406550885e-01  4.959070369561e-01  5.644549898245e-02 -1.991191887002e-06 
 3.790000000000e-04  3.399416389896e-01  4.970812884167e-01  5.645375311780e-02 -1.991058677544e-06 
 3.800000000000e-04  3.398426517244e-01  4.982584873183e-01  5.646200254339e-02 -1.990925175384e-06 
 3.810000000000e-04  3.397436932845e-01  4.994386136995e-01  5.647024708259e-02 -1.990791379828e-06 
 3.820000000000e-04  3.396447636617e-01  5.006216480332e-01  5.647848656425e-02 -1.990657293942e-06 
 3.830000000000e-04  3.395458628475e-01  5.018075712142e-01  5.648672082180e-02 -1.990522921633e-06 
 3.840000000000e-04  3.394469908335e-01  5.029963645469e-01  5.649494969392e-02 -1.990388260469e-06 
 3.850000000000e-04  3.393481476114e-01  5.041880097341e-01  5.650317302391e-02 -1.990253315795e-06 
 3.860000000000e-04  3.392493331725e-01  5.053824888646e-01  5.651139065981e-02 -1.990118086557e-06 
 3.870000000000e-04  3.391505475086e-01  5.065797844034e-01  5.651960245400e-02 -1.989982576504e-06 
 3.880000000000e-04  3.390517906114e-01  5.077798791804e-01  5.652780826287e-02 -1.989846787455e-06 
 3.890000000000e-04  3.389530624724e-01  5.089827563803e-01  5.653600794741e-02 -1.989710721399e-06 
 3.900000000000e-04  3.388543630833e-01  5.101883995328e-01  5.654420137309e-02 -1.989574379586e-06 
 3.910000000000e-04  3.387556924356e-01  5.113967925028e-01  5.655238840848e-02 -1.989437761868e-06 
 3.920000000000e-04  3.386570505210e-01  5.126079194814e-01  5.656056892648e-02 -1.989300871201e-06 
 3.930000000000e-04  3.385584373312e-01  5.138217649766e-01  5.656874280408e-02 -1.989163709487e-06 
 3.940000000000e-04  3.384598528575e-01  5.150383138049e-01  5.657690992113e-02 -1.989026278938e-06 
 3.950000000000e-04  3.383612970920e-01  5.162575510826e-01  5.658507016171e-02 -1.988888578479e-06 
 3.960000000000e-04  3.382627700259e-01  5.174794622184e-01  5.659322341309e-02 -1.988750613598e-06 
 3.970000000000e-04  3.381642716511e-01  5.187040329042e-01  5.660136956568e-02 -1.988612380756e-06 
 3.980000000000e-04  3.380658019592e-01  5.199312491087e-01  5.660950851352e-02 -1.988473885595e-06 
 3.990000000000e-04  3.379673609417e-01  5.211610970698e-01  5.661764015379e-02 -1.988335127923e-06 
 4.000000000000e-04  3.378689485903e-01  5.223935632864e-01  5.662576438647e-02 -1.988196109892e-06 
 4.010000000000e-04  3.377705648968e-01  5.236286345131e-01  5.663388111465e-02 -1.988056830580e-06 
 4.020000000000e-04  3.376722098528e-01  5.248662977525e-01  5.664199024460e-02 -1.987917291425e-06 
 4.030000000000e-04  3.375738834496e-01  5.261065402485e-01  5.665009168496e-02 -1.987777497673e-06 
 4.040000000000e-04  3.374755856794e-01  5.273493494809e-01  5.665818534756e-02 -1.987637446097e-06 
 4.050000000000e-04  3.373773165335e-01  5.285947131583e-01  5.666627114678e-02 -1.987497139952e-06 
 4.060000000000e-04  3.372790760036e-01  5.298426192130e-01  5.667434899924e-02 -1.987356581710e-06 
 4.070000000000e-04  3.371808640814e-01  5.310930557949e-01  5.668241882482e-02 -1.987215769585e-06 
 4.080000000000e-04  3.370826807586e-01  5.323460112660e-01  5.669048054520e-02 -1.987074707911e-06 
 4.090000000000e-04  3.369845260269e-01  5.336014741945e-01  5.669853408467e-02 -1.986933393796e-06 
 4.100000000000e-04  3.368863998777e-01  5.348594333508e-01  5.670657937022e-02 -1.986791833236e-06 
 4.110000000000e-04  3.367883023030e-01  5.361198777011e-01  5.671461633064e-02 -1.986650023472e-06 
 4.120000000000e-04  3.366902332944e-01  5.373827964032e-01  5.672264489729e-02 -1.986507967485e-06 
 4.130000000000e-04  3.365921928434e-01  5.386481788018e-01  5.673066500327e-02 -1.986365666046e-06 
 4.140000000000e-04  3.364941809418e-01  5.399160144233e-01  5.673867658425e-02 -1.986223120025e-06 
 4.150000000000e-04  3.363961975813e-01  5.411862929719e-01  5.674667957776e-02 -1.986080329306e-06 
 4.160000000000e-04  3.362982427535e-01  5.424590043251e-01  5.675467392316e-02 -1.985937297748e-06 
 4.170000000000e-04  3.362003164501e-01  5.437341385290e-01  5.676265956208e-02 -1.985794024206e-06 
 4.180000000000e-04  3.361024186630e-01  5.450116857947e-01  5.677063643772e-02 -1.985650509068e-06 
 4.190000000000e-04  3.360045493836e-01  5.462916364943e-01  5.677860449539e-02 -1.985506755507e-06 
 4.200000000000e-04  3.359067086038e-01  5.475739811565e-01  5.678656368204e-02 -1.985362763728e-06 
 4.210000000000e-04  3.358088963151e-01  5.488587104638e-01  5.679451394639e-02 -1.985218533526e-06 
 4.220000000000e-04  3.357111125095e-01  5.501458152476e-01  5.680245523870e-02 -1.985074066976e-06 
 4.230000000000e-04  3.356133571782e-01  5.514352864856e-01  5.681038751155e-02 -1.984929365212e-06 
 4.240000000000e-04  3.355156303134e-01  5.527271152984e-01  5.681831071815e-02 -1.984784425789e-06 
 4.250000000000e-04  3.354179319065e-01  5.540212929449e-01  5.682622481410e-02 -1.984639255514e-06 
 4.260000000000e-04  3.353202619495e-01  5.553178108209e-01  5.683412975613e-02 -1.984493851596e-06 
 4.270000000000e-04  3.352226204337e-01  5.566166604541e-01  5.684202550260e-02 -1.984348214278e-06 
 4.280000000000e-04  3.351250073511e-01  5.579178335025e-01  5.684991201328e-02 -1.984202345384e-06 
 4.290000000000e-04  3.350274226935e-01  5.592213217507e-01  5.685778924936e-02 -1.984056245373e-06 
 4.300000000000e-04  3.349298664524e-01  5.605271171068e-01  5.686565717358e-02 -1.983909917911e-06 
 4.310000000000e-04  3.348323386197e-01  5.618352115999e-01  5.687351574969e-02 -1.983763359671e-06 
 4.320000000000e-04  3.347348391868e-01  5.631455973776e-01  5.688136494319e-02 -1.983616574133e-06 
 4.330000000000e-04  3.346373681458e-01  5.644582667023e-01  5.688920472047e-02 -1.983469560615e-06 
 4.340000000000e-04  3.345399254882e-01  5.657732119502e-01  5.689703504933e-02 -1.983322320077e-06 
 4.350000000000e-04  3.344425112060e-01  5.670904256072e-01  5.690485589903e-02 -1.983174853858e-06 
 4.360000000000e-04  3.343451252904e-01  5.684099002676e-01  5.691266723944e-02 -1.983027162327e-06 
 4.370000000000e-04  3.342477677337e-01  5.697316286304e-01  5.692046904231e-02 -1.982879246419e-06 
 4.380000000000e-04  3.341504385273e-01  5.710556034983e-01  5.692826127990e-02 -1.982731106298e-06 
 4.390000000000e-04  3.340531376632e-01  5.723818177753e-01  5.693604392606e-02 -1.982582744753e-06 
 4.400000000000e-04  3.339558651329e-01  5.737102644634e-01  5.694381695526e-02 -1.982434158855e-06 
 4.410000000000e-04  3.338586209281e-01  5.750409366611e-01  5.695158034340e-02 -1.982285352027e-06 
 4.420000000000e-04  3.337614050410e-01  5.763738275617e-01  5.695933406717e-02 -1.982136324316e-06 
 4.430000000000e-04  3.336642174628e-01  5.777089304505e-01  5.696707810456e-02 -1.981987077904e-06 
 4.440000000000e-04  3.335670581855e-01  5.790462387037e-01  5.697481243406e-02 -1.981837609519e-06 
 4.450000000000e-04  3.334699272009e-01  5.803857457851e-01  5.698253703552e-02 -1.981687922753e-06 
 4.460000000000e-04  3.333728245008e-01  5.817274452461e-01  5.699025188979e-02 -1.981538017977e-06 
 4.470000000000e-04  3.332757500768e-01  5.830713307214e-01  5.699795697797e-02 -1.981387896870e-06 
 4.480000000000e-04  3.331787039206e-01  5.844173959301e-01  5.700565228293e-02 -1.981237556964e-06 
 4.490000000000e-04  3.330816860241e-01  5.857656346716e-01  5.701333778764e-02 -1.981087000926e-06 
 4.500000000000e-04  3.329846963792e-01  5.871160408252e-01  5.702101347626e-02 -1.980936230075e-06 
 4.510000000000e-04  3.328877349776e-01  5.884686083472e-01  5.702867933397e-02 -1.980785244233e-06 
 4.520000000000e-04  3.327908018108e-01  5.898233312711e-01  5.703633534643e-02 -1.980634042783e-06 
 4.530000000000e-04  3.326938968708e-01  5.911802037040e-01  5.704398150022e-02 -1.980482627983e-06 
 4.540000000000e-04  3.325970201493e-01  5.925392198270e-01  5.705161778256e-02 -1.980330998493e-06 
 4.550000000000e-04  3.325001716383e-01  5.939003738924e-01  5.705924418154e-02 -1.980179157830e-06 
 4.560000000000e-04  3.324033513294e-01  5.952636602221e-01  5.706686068593e-02 -1.980027105102e-06 
 4.570000000000e-04  3.323065592143e-01  5.966290732076e-01  5.707446728518e-02 -1.979874838848e-06 
 4.580000000000e-04  3.322097952850e-01  5.979966073067e-01  5.708206396965e-02 -1.979722363225e-06 
 4.590000000000e-04  3.321130595331e-01  5.993662570440e-01  5.708965072989e-02 -1.979569676901e-06 
 4.600000000000e-04  3.320163519503e-01  6.007380170080e-01  5.709722755774e-02 -1.979416778757e-06 
 4.610000000000e-04  3.319196725288e-01  6.021118818509e-01  5.710479444527e-02 -1.979263672138e-06 
 4.620000000000e-04  3.318230212601e-01  6.034878462867e-01  5.711235138517e-02 -1.979110357647e-06 
 4.630000000000e-04  3.317263981360e-01  6.048659050903e-01  5.711989837081e-02 -1.978956833438e-06 
 4.640000000000e-04  3.316298031484e-01  6.062460530968e-01  5.712743539640e-02 -1.978803101962e-06 
 4.650000000000e-04  3.315332362890e-01  6.076282851983e-01  5.713496245637e-02 -1.978649163679e-06 
 4.660000000000e-04  3.314366975497e-01  6.090125963459e-01  5.714247954594e-02 -1.978495017442e-06 
 4.670000000000e-04  3.313401869224e-01  6.103989815457e-01  5.714998666075e-02 -1.978340664934e-06 
 4.680000000000e-04  3.312437043986e-01  6.117874358589e-01  5.715748379721e-02 -1.978186107393e-06 
 4.690000000000e-04  3.311472499704e-01  6.131779544015e-01  5.716497095196e-02 -1.978031343029e-06 
 4.700000000000e-04  3.310508236295e-01  6.145705323417e-01  5.717244812240e-02 -1.977876374548e-06 
 4.710000000000e-04  3.309544253677e-01  6.159651649002e-01  5.717991530629e-02 -1.977721202166e-06 
 4.720000000000e-04  3.308580551769e-01  6.173618473485e-01  5.718737250202e-02 -1.977565825394e-06 
 4.730000000000e-04  3.307617130490e-01  6.187605750078e-01  5.719481970827e-02 -1.977410245377e-06 
 4.740000000000e-04  3.306653989755e-01  6.201613432486e-01  5.720225692440e-02 -1.977254462805e-06 
 4.750000000000e-04  3.305691129485e-01  6.215641474897e-01  5.720968415009e-02 -1.977098476710e-06 
 4.760000000000e-04  3.304728549598e-01  6.229689831969e-01  5.721710138543e-02 -1.976942287579e-06 
 4.770000000000e-04  3.303766250012e-01  6.243758458824e-01  5.722450863117e-02 -1.976785897694e-06 
 4.780000000000e-04  3.302804230646e-01  6.257847311035e-01  5.723190588817e-02 -1.976629306270e-06 
 4.790000000000e-04  3.301842491416e-01  6.271956344627e-01  5.723929315802e-02 -1.976472515293e-06 
 4.800000000000e-04  3.300881032244e-01  6.286085516062e-01  5.724667044274e-02 -1.976315523573e-06 
 4.810000000000e-04  3.299919853046e-01  6.300234782230e-01  5.725403774418e-02 -1.976158331220e-06 
 4.820000000000e-04  3.298958953740e-01  6.314404100440e-01  5.726139506525e-02 -1.976000940827e-06 
 4.830000000000e-04  3.297998334245e-01  6.328593428426e-01  5.726874240905e-02 -1.975843349939e-06 
 4.840000000000e-04  3.297037994481e-01  6.342802724317e-01  5.727607977871e-02 -1.975685560610e-06 
 4.850000000000e-04  3.296077934365e-01  6.357031946651e-01  5.728340717814e-02 -1.975527573576e-06 
 4.860000000000e-04  3.295118153818e-01  6.371281054347e-01  5.729072461133e-02 -1.975369388653e-06 
 4.870000000000e-04  3.294158652755e-01  6.385550006723e-01  5.729803208301e-02 -1.975211007310e-06 
 4.880000000000e-04  3.293199431097e-01  6.399838763462e-01  5.730532959762e-02 -1.975052427565e-06 
 4.890000000000e-04  3.292240488760e-01  6.414147284630e-01  5.731261716042e-02 -1.974893651147e-06 
 4.900000000000e-04  3.291281825666e-01  6.428475530651e-01  5.731989477692e-02 -1.974734680021e-06 
 4.910000000000e-04  3.290323441731e-01  6.442823462307e-01  5.732716245282e-02 -1.974575511014e-06 
 4.920000000000e-04  3.289365336876e-01  6.457191040741e-01  5.733442019402e-02 -1.974416147975e-06 
 4.930000000000e-04  3.288407511018e-01  6.471578227427e-01  5.734166800714e-02 -1.974256589573e-06 
 4.940000000000e-04  3.287449964076e-01  6.485984984196e-01  5.734890589859e-02 -1.974096836762e-06 
 4.950000000000e-04  3.286492695969e-01  6.500411273197e-01  5.735613387529e-02 -1.973936889948e-06 
 4.960000000000e-04  3.285535706617e-01  6.514857056922e-01  5.736335194452e-02 -1.973776747693e-06 
 4.970000000000e-04  3.284578995937e-01  6.529322298174e-01  5.737056011374e-02 -1.973616413977e-06 
 4.980000000000e-04  3.283622563848e-01  6.543806960078e-01  5.737775839060e-02 -1.973455886517e-06 
 4.990000000000e-04  3.282666410269e-01  6.558311006074e-01  5.738494678319e-02 -1.973295165850e-06 
 5.000000000000e-04  3.281710535120e-01  6.572834399897e-01  5.739212529961e-02 -1.973134253397e-06 
 5.010000000000e-04  3.280754938318e-01  6.587377105598e-01  5.739929394857e-02 -1.972973148233e-06 
 5.020000000000e-04  3.279799619784e-01  6.601939087511e-01  5.740645273843e-02 -1.972811852271e-06 
 5.030000000000e-04  3.278844579436e-01  6.616520310270e-01  5.741360167845e-02 -1.972650364626e-06 
 5.040000000000e-04  3.277889817193e-01  6.631120738794e-01  5.742074077763e-02 -1.972488685965e-06 
 5.050000000000e-04  3.276935332974e-01  6.645740338274e-01  5.742787004541e-02 -1.972326815807e-06 
 5.060000000000e-04  3.275981126697e-01  6.660379074192e-01  5.743498949137e-02 -1.972164757136e-06 
 5.070000000000e-04  3.275027198284e-01  6.675036912289e-01  5.744209912529e-02 -1.972002506683e-06 
 5.080000000000e-04  3.274073547650e-01  6.689713818579e-01  5.744919895738e-02 -1.971840067607e-06 
 5.090000000000e-04  3.273120174717e-01  6.704409759343e-01  5.745628899763e-02 -1.971677439292e-06 
 5.100000000000e-04  3.272167079405e-01  6.719124701113e-01  5.746336925669e-02 -1.971514623407e-06 
 5.110000000000e-04  3.271214261629e-01  6.733858610682e-01  5.747043974495e-02 -1.971351615349e-06 
 5.120000000000e-04  3.270261721311e-01  6.748611455090e-01  5.747750047326e-02 -1.971188421435e-06 
 5.130000000000e-04  3.269309458371e-01  6.763383201626e-01  5.748455145268e-02 -1.971025040176e-06 
 5.140000000000e-04  3.268357472726e-01  6.778173817816e-01  5.749159269424e-02 -1.970861470238e-06 
 5.150000000000e-04  3.267405764296e-01  6.792983271432e-01  5.749862420920e-02 -1.970697713253e-06 
 5.160000000000e-04  3.266454333001e-01  6.807811530472e-01  5.750564600927e-02 -1.970533769038e-06 
 5.170000000000e-04  3.265503178760e-01  6.822658563173e-01  5.751265810596e-02 -1.970369638367e-06 
 5.180000000000e-04  3.264552301492e-01  6.837524337993e-01  5.751966051105e-02 -1.970205321893e-06 
 5.190000000000e-04  3.263601701116e-01  6.852408823618e-01  5.752665323653e-02 -1.970040818542e-06 
 5.200000000000e-04  3.262651377552e-01  6.867311988950e-01  5.753363629448e-02 -1.969876131629e-06 
 5.210000000000e-04  3.261701330720e-01  6.882233803113e-01  5.754060969720e-02 -1.969711256201e-06 
 5.220000000000e-04  3.260751560538e-01  6.897174235437e-01  5.754757345710e-02 -1.969546197610e-06 
 5.230000000000e-04  3.259802066927e-01  6.912133255467e-01  5.755452758670e-02 -1.969380954389e-06 
